AADT,YEAR_,ID,CLASSD,SECTION_,COMM,ACTIVE,SITETYPE,DISTRICT,COUNTYDOT,COUNTYNM,MNG_DIST,KFCTR,DFCTR,TFCTR,LOCATION,EPSG4326x,EPSG4326y
34500,2022,872520,No,87133000,"SR 825/SW 137 AV, 200' S SR 94/N KENDALL DR",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,2.507,-80.41645847,25.68480175
29000,2022,870128,Yes,87140000,"SR 7/US-441/SW/NW 7 AV, 120' N NW 123 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.8,8.455,-80.21071517,25.887691
31000,2022,870007,No,87090000,"SR 25/US-27/OKEECHOBEE RD, 200' NW SR 821/HEFT",Y,Portable,6,87,Miami-Dade,6,9,54.7,32.5,5.126,-80.38605686,25.90111316
145000,2022,870578,No,87260000,"SR 826/PALMETTO EXPWY, 1500' W NW 27 AV",Y,Portable,6,87,Miami-Dade,6,8,56.7,5.4,21.751,-80.2493299,25.92614655
13600,2022,878474,No,87000297,"NE 15 AVE, 200 FT S OF NE 174 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.7,0.656,-80.17041634,25.93522964
16000,2022,871217,No,87038000,"SR 932/NW 103 ST, 1400' E OF W 28 AVE.",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.8,0.346,-80.3352335,25.8693038
39000,2022,875104,Yes,87120000,"SR 90/US-41/SW 8 ST, 200' W SW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,1.3,15.111,-80.23894612,25.76517611
32000,2022,870609,Yes,87020000,US-1 1080' NORTH OF 6 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,2.771,-80.46788906,25.47340504
15500,2022,876060,Yes,87037201,"RAMP87037201 FRM EB I-195 OFF RAMP87004024 TONB ALTONRD,400'E OF RMP87004024",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.2,0.076,-80.13749615,25.81076781
35000,2022,870094,No,87053000,"SR 968/FLAGLER ST, 60' E OFNW 46 AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.4,4.138,-80.26995702,25.77150263
29000,2022,875047,No,87030000,"SR 5/US-1, 100' S FLAGLER ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,3,10.987,-80.187353,25.77480916
23000,2022,870537,Yes,87080900,"SR 934/NW 79 ST/E 21 ST, 500' E SR 953/LEJEUNE RD",Y,Portable,6,87,Miami-Dade,6,9,54.7,9.3,35.027,-80.26479442,25.84521047
7800,2022,876051,Yes,87021003,"RAMP 87021003 FROM SB SR874 TO WB SR878, 500' S OF SR 874",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.1,0.095,-80.34295417,25.6968735
35000,2022,870023,No,87240000,"SR 9/SW/NW 27 AV, 100' N NW 103 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.9,8.876,-80.2425295,25.86856658
12500,2022,876080,Yes,87075605,"RAMP 87075605 FROM WB MIAMI GARDENS TO NB I-75, 1000' NW OF MIAMI GARDENS",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.5,0.189,-80.34985153,25.94453063
37500,2022,870082,No,87044000,"SR 976/BIRD RD, 200' E SW 42 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,7.796,-80.26142147,25.73475039
24200,2022,871201,No,87027000,"SR 969/MILAM DAIRY RD, 400' N FLAGLER ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,7.7,0.076,-80.3121332,25.77128515
8400,2022,873010,Yes,87000048,"NW 25 ST, 300'E OF NW 42 AVE.",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.2,0.057,-80.26342504,25.79848925
24100,2022,870547,No,87080900,SR-934/NW 79 ST. 400'  W NW 7 AVE.,Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,38.36,-80.21135514,25.84697546
17000,2022,876031,Yes,87004025,"RAMP 87004025 FROM SB ALTON RD TO WB I-195, 200' SW OF ALTON RD",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.3,0.038,-80.13898155,25.81208153
60000,2022,870021,Yes,87140000,"SR 7/NW 2 AV, 200' S MIAMI GARDENS DR/NW 183 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.1,12.545,-80.20508144,25.94172493
36500,2022,872573,Yes,87270901,"SR9A/I-95 NORTH EXPRESS LANES, 800' N OF NW 62 ST",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.3,1.259,-80.20592681,25.83463976
43000,2022,870522,No,87030000,"SR 5/US-1, 200' S NE 6 AV/SR 915",Y,Portable,6,87,Miami-Dade,6,9,54.7,3,16.641,-80.18493151,25.85573772
53500,2022,875252,No,87090000,"SR 25/US-27/OKEECHOBEE RD, 200' SE W 12 AV(HIALEAH",Y,Portable,6,87,Miami-Dade,6,9,54.7,12.6,11.603,-80.30558764,25.84134055
31000,2022,871091,Yes,87072000,"SR 985/SW 107 AV, 200' N BIRD RD/SW 40 ST/SR 976",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.6,4.243,-80.36777468,25.73331452
210000,2022,872193,No,87200000,"SR 836/DOLPHIN EXPWY, 900' W RED RD/NW 57 AV",Y,Portable,6,87,Miami-Dade,6,9,64.8,3.8,6.095,-80.29267018,25.78433433
1500,2022,876112,Yes,87170366,"RAMP 87170366 FROM WBSUNNY ISLE CS TO INTRACOASTAL, 300' W OF SUNNY ISLES CS",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.2,0.057,-80.12824478,25.9306299
29000,2022,872536,No,87090000,"SR 25/US-27/OKEECHOBEE RD, 1000' NB RAMP TO HEFT",Y,Portable,6,87,Miami-Dade,6,9,54.7,22.5,5.428,-80.38232503,25.89830276
73000,2022,870164,No,87030000,"SR 5/US-1, 200' S DAVIS ST/SW 80 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,1.588,-80.29950632,25.6960634
285000,2022,870570,Yes,87260000,"SR 826/PALMETTO EXPWY, 250' S OFF RAMP NW 25 STREET",Y,Portable,6,87,Miami-Dade,6,9,56.7,5.2,8.158,-80.32128489,25.79396365
12200,2022,878475,No,87000298,"AVENTURA BLVD, 200 FT W OF NE 29 PL",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.7,0.283,-80.14285677,25.96101559
114000,2022,872023,No,87003000,"SR 112/AIRPORT EXPWY, 200' E NW 17 AV",Y,Portable,6,87,Miami-Dade,6,8,56.7,3.4,3.521,-80.22366563,25.81226021
11000,2022,875102,Yes,87053003,"SR 968/FLAGLER ST/WB, 50' W NW 19 AV",Y,Portable,6,87,Miami-Dade,6,9,99.9,5.7,1.313,-80.22701233,25.77267934
161500,2022,870569,Yes,87260000,"SR 826/PALMETTO EXPWY, 1000' N FLAGLER ST",Y,Portable,6,87,Miami-Dade,6,9,64.8,5.2,7.151,-80.32039639,25.77938811
7400,2022,876063,Yes,87200135,"RAMP 87047200 FROM SB OFF RAMP SR 826 TO SB NW 87 AVE, 120' W OF OFF RAMP",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.4,0.022,-80.3308184,25.78188
57000,2022,870064,Yes,87001000,"SR 94/KENDALL DR/SW 88 ST, 200' E SW 103 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.4,7.431,-80.36095046,25.68705451
20000,2022,875046,No,87030001,"SR 5/US-1/SB, 200' E SE 2 AV ON SE 2 ST",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.2,0.128,-80.18955174,25.77262229
43500,2022,870561,No,87019001,SR 817 / NW 27 AVE / 200' N OF SR 9,Y,Portable,6,87,Miami-Dade,6,9,54.7,4,0.038,-80.24371162,25.90171328
9100,2022,876027,Yes,87004021,"RAMP 87004021 FROM EB I-195 TO WB NW 36 ST, 100' S OF I-195",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.2,0.019,-80.18796013,25.81112204
48000,2022,870027,Yes,87281000,"SR 953/LEJEUNE RD, 250' S NW 3 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,7.7,3.275,-80.26371879,25.77396257
5200,2022,876139,Yes,87200099,"RAMP 87200099 FROM NB NW 37 AVE TO EB SR836, 400' E OF NW 37 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.3,0.076,-80.25441753,25.78564197
25500,2022,872562,No,87020001,SR5/US1 S DIXIE HWY ONE WAY SB 300' S OF SW 174 ST,Y,Portable,6,87,Miami-Dade,6,9,99.9,5.2,0.567,-80.34999872,25.60775414
48000,2022,870519,Yes,87240000,"SR 9/SW/NW 27 AV, 100' S NW 135 ST/SR 916",Y,Portable,6,87,Miami-Dade,6,9,54.7,8,10.757,-80.24348605,25.8958065
37500,2022,875371,Yes,87002000,"SR 823/RED RD, 300' N W 29 ST(HIALEAH)",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.9,1.359,-80.29012295,25.84946872
10500,2022,871033,Yes,87053001,"SR 968/EB SW 1 ST, 200' E MIAMI RIVER BRIDG",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.4,1.821,-80.20601125,25.77278349
26000,2022,872080,No,87038000,"SR 932/NW 103 ST, 200' E I-95",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.8,8.35,-80.20728657,25.86929516
13000,2022,876005,Yes,87003007,"RAMP 87003007 FROM SB OKEECHOBEE TO EB SR112, 400' SE OF OKEECHOBEE",Y,Portable,6,87,Miami-Dade,6,8,99.9,22.7,0.076,-80.26227424,25.80918178
1350,2022,878493,No,87000336,"GRAND CONCOURSE, 200 FT N OF SPUR TO NE 4 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.3,0.384,-80.18924304,25.86385574
31500,2022,872565,No,87021011,SNAPPER CREEK EXPRESSWAY 700' S OF RAMP#87021003,Y,Portable,6,87,Miami-Dade,6,9,99.9,2.7,0.133,-80.34569131,25.69411558
19700,2022,875341,Yes,87250000,"SR 944/HIALEAH DR, 160' E OF E 3 AVE",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.1,0.333,-80.27487735,25.8228834
31000,2022,871079,Yes,87047000,"SW 87TH AVE., 100' S OF SW 78TH ST.",Y,Portable,6,87,Miami-Dade,6,9,56.5,1.5,3.524,-80.333811,25.69668903
151000,2022,872207,No,87200000,"SR 836/DOLPHIN EXPWY, 1500' E LEJEUNE RD",Y,Portable,6,87,Miami-Dade,6,8,64.8,3.8,8.405,-80.25676203,25.78593827
4300,2022,876009,Yes,87003011,"RAMP 87003011 FROM WB NW 41 ST TO WB SR112, 200' W OF NW 41 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,9.3,0.038,-80.24214105,25.81258048
8000,2022,876132,Yes,87200091,"RAMP 87200091 FROM EB SR836 TO SB NW 42 AVE, 450' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,3,0.085,-80.26509462,25.78364672
11300,2022,872538,No,87038000,"SR 932/NW 103 ST, 200' W SR 915/NE 6 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.8,9.662,-80.18618889,25.86997047
26400,2022,870145,No,87080000,SR934/NE 79ST./B BAY CSWY./71 ST. 600' W NE 10TH AVE.,Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,0.4,-80.17819916,25.84802116
62000,2022,871218,Yes,87072000,"SR 985/NW 107 AV, 200' N NW 7 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.5,7.221,-80.36942223,25.77649718
28000,2022,875120,Yes,87240000,"SR 9/SW/NW 27 AV, 200' N SR 5/US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.539,-80.23808184,25.74774878
115500,2022,870577,No,87260000,"SR 826/PALMETTO EXPWY, 1000' E NW 47 AV",Y,Portable,6,87,Miami-Dade,6,8,56.7,5.4,20.249,-80.27339029,25.92525558
4900,2022,876086,No,87075700,"R-87075700 F. SB SR 826 OFF R-87075303 TO NW 138 ST, 300 NW OF SPLIT TO GRATIGNY",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.9,0.057,-80.32632718,25.89738415
49500,2022,870072,Yes,87044000,"SR 976/BIRD RD, 600' E FLA TPK/SR 821",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.8,0.237,-80.38224441,25.73201144
19400,2022,875017,No,87150000,"SR 997/KROME AV, 200' S NE/NW 8 ST (HOMESTEAD)",Y,Portable,6,87,Miami-Dade,6,9,56.5,13.1,2.789,-80.47741803,25.47670604
43500,2022,870527,No,87120000,"SR 90/US-41/SW 8 ST, 200' W RED RD/SW 57 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,12.044,-80.28813155,25.7635551
11000,2022,876046,Yes,87006048,"RAMP 87006048 FROM EB SR 970 TO S MIAMI AVE, 250' E OF SR 970",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.7,0.047,-80.19414825,25.77188777
19400,2022,871116,Yes,87091000,"SR 994/QUAIL ROOST DR, 200' W SW 127 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,7,4.96,-80.39913004,25.58082492
50500,2022,870038,Yes,87002000,"SR 823/RED RD, 700' N NW 142 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.4,5.154,-80.29221331,25.90457616
26500,2022,876156,Yes,87200116,"RAMP 87200116 FROM EB SR836 TO NB I-95 RAMP 87200119 ,200' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.2,0.038,-80.2045306,25.78898461
27000,2022,872557,Yes,87150000,"SR997/KROME AVE/SW177AVE,924' N OF SR94/KENDALL DR",Y,Portable,6,87,Miami-Dade,6,9,56.5,16.8,17.606,-80.47843555,25.69156658
41500,2022,870524,Yes,87030000,"SR 5/US-1, 450' S NE 123 ST/SR 922",Y,Portable,6,87,Miami-Dade,6,9,54.7,2,19.246,-80.16409319,25.88801813
7300,2022,876012,Yes,87003014,"RAMP 87003014 FROM NB NW 25 AVE TO EB SR 112, 250' E OF NW 25 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.3,0.047,-80.23752831,25.81196113
10600,2022,871093,Yes,87046000,"SR 990/KILLIAN DR, 600' E SW 87 AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.7,2.381,-80.33306909,25.66611313
75000,2022,872162,Yes,87270000,"SR 9A/I-95, 1093' N BRICKELL AVE SB",Y,Portable,6,87,Miami-Dade,6,8,50.7,3.6,0.352,-80.20669471,25.75173899
73000,2022,875200,No,87030000,"SR 5/US-1, 200' S SW 27 AV/SR 9",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,6.482,-80.23841134,25.73967715
7800,2022,876113,Yes,87200050,"RAMP 87200050 FROM WB SR836 TO WB SW 8 ST, 1600' S OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.6,0.303,-80.38629476,25.76745595
32000,2022,872531,No,87006000,"SR 970/DOWNTOWN DISTRIBUTOR, 200' E OFF RAMP I-95",Y,Portable,6,87,Miami-Dade,6,8,64.8,3.4,0.317,-80.19407717,25.77172563
35000,2022,870122,No,87052000,"SR 924/GRATIGNY DR, 200' E OF NW 11 AVE.",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.5,1.684,-80.2159876,25.88346644
20300,2022,870010,Yes,87001000,"SR 94/KENDALL DR, 380' E SR 997/KROME AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.6,0.076,-80.47713235,25.6885492
21400,2022,871223,No,87008000,"SR 916/OPA-LOCKA BLVD, 200' W SR 9/NW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,4,4.893,-80.24661345,25.89712601
20100,2022,875003,Yes,87140000,"SR 7/US-441/NW 7 AV, 100' N OF NW 6 ST.",Y,Portable,6,87,Miami-Dade,6,9,56.5,7.9,0.986,-80.20662011,25.77971808
26500,2022,870536,Yes,87080900,"SR 934/NW 74 ST/E 21 ST, 400' W PALM AV(HIALEAH)",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.2,33.615,-80.283144,25.84074928
19500,2022,876083,Yes,87075608,"RAMP 87075608 FROM NB FL TURNPIKE TO NB I-75, 1500' NE OF FL TURNPIKE",Y,Portable,6,87,Miami-Dade,6,8,99.9,13.8,0.284,-80.35181298,25.9475342
63500,2022,870060,Yes,87001000,"SR 94/KENDALL DR, 200' E SW 137 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,4.288,-80.41135564,25.68544512
8800,2022,876128,Yes,87200087,"RAMP 87200087 FROM EB SR836 TO SB NW57 AVE, 500' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,6.8,0.095,-80.28969929,25.78382261
32000,2022,872516,No,87026005,"SR 860/MIAMI GARDENS DR, 200' W SR 823/RED RD",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.7,3.626,-80.29444937,25.93922735
11500,2022,870141,No,87008001,"SR 916/NW 138 ST/ONE-WAY PAIR WB, 200' W NW 7 AV",Y,Portable,6,87,Miami-Dade,6,9,99.9,4,0.571,-80.21161444,25.89971579
7500,2022,878472,No,87000294,"NW 167 ST/CHARGER DR, 200 FT W OFNE 12 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.7,0.366,-80.1768951,25.92906601
30000,2022,873000,Yes,87000042,"NW 25TH ST, 1000' W OF NW 72 AVE.",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.9,0.325,-80.3156396,25.79700796
30500,2022,870550,No,87030000,"SR 5/US-1, 200' S MIAMI RIVER BRIDG",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,10.394,-80.19000654,25.76869379
23000,2022,876020,Yes,87004001,"RAMP87004001 FRM SB I-95 OFF RAMP87270180 TO WB SR112, 200'S OF RAMP87270180",Y,Portable,6,87,Miami-Dade,6,8,99.9,10.3,0.038,-80.20687338,25.81438744
42000,2022,871139,Yes,87053000,"SR 968/FLAGLER ST, 100' E SW/NW 68 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,7,1.87,-80.30636271,25.77037258
23500,2022,870034,Yes,87062000,"SR 959/RED RD/SW 57 AV, 200' N SW 66TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.2,0.413,-80.28562142,25.71043653
14100,2022,878485,No,87000324,"W 44 PL, 200 FT W OF W 10 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.9,0.953,-80.3044376,25.86251439
10000,2022,876149,Yes,87200109,"RAMP 87200109 FROM EB SR836 TO SB NW 17 AVE, 150' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.9,0.028,-80.22869888,25.7820098
48500,2022,872540,Yes,87080900,"SR 934/NW 74 ST, 200' W NW 74 AV",Y,Portable,6,87,Miami-Dade,6,9,56.7,10.8,31.381,-80.31867444,25.84046113
32000,2022,870314,Yes,87060000,"SR A1A/COLLINS AV, 400' N SR 856/NE 192 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,2.1,16.361,-80.12023639,25.95554372
24000,2022,871092,Yes,87072000,"SR 985/SW 107 AV, 200' S SW 93 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,2,0.665,-80.36816269,25.68200182
111500,2022,872240,No,87200000,"SR 836/DOLPHIN EXPWY, 200' W BRIDG NW 10 AV",Y,Portable,6,87,Miami-Dade,6,8,64.8,3.8,11.416,-80.21048201,25.78735979
17000,2022,875191,No,87080000,"SR934/NE 79TH ST/NORTH BAY CSWY/71ST ST, 100' W OF RUE VERSAILLES",Y,Portable,6,87,Miami-Dade,6,9,99.9,6.8,3.519,-80.13064696,25.85474748
20500,2022,876076,Yes,87075601,"RAMP 87075601 FROM NB NW 92 AVE TO EB I-75, 1000' E OF NW 92 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.3,0.189,-80.34834883,25.89833817
64000,2022,870090,Yes,87120000,"SR 90/US-41/SW 8 ST, 500' E SW 109 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,6.839,-80.3715974,25.76116474
37000,2022,872042,No,87270902,"I-95/SOUTH - EXPRESS LANES SB, 400' N  BRIDGE 870432",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.9,9.778,-80.20790837,25.85028941
14500,2022,873050,Yes,87000171,"NE 1 AVE, 200'N OF NE 9 ST.",Y,Portable,6,87,Miami-Dade,6,9,99.9,3,0.795,-80.19226362,25.78327068
53500,2022,870534,No,87080900,"SR 934/NW 74 ST CONNECTOR, 600' E NW 72 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.8,31.782,-80.31230809,25.8398932
20000,2022,876021,Yes,87004002,"RAMP 87004002 FROM EB SR 112 TO NB I-95, 1848' E OF SR 112",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.7,0.35,-80.2078881,25.81283302
18300,2022,870036,No,87062000,"SR 959/RED RD/SW 57 AV, 200' N SW 8 ST/SR 90",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,4.111,-80.28789037,25.76406354
19000,2022,872541,No,87060000,"SR A1A/COLLINS AVE, 500' S OF 63 ST (MIAMI BEACH)",Y,Portable,6,87,Miami-Dade,6,9,99.9,4.5,8.549,-80.12068765,25.8430992
16900,2022,870361,Yes,87150000,"SR 997/KROME AV, 311' S SW 214 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.1,8.914,-80.47822909,25.56568924
21500,2022,875265,Yes,87250000,"SR 944/HIALEAH DR, 200' W SE 8 AV(HIALEAH)",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.7,0.905,-80.26574754,25.82309524
24500,2022,871026,Yes,87008000,"SR 916/OPA-LOCKA BLVD/NW 135-138ST,200'W SR 5/US-1",Y,Portable,6,87,Miami-Dade,6,9,54.7,1.9,10.2,-80.16139181,25.89996596
175000,2022,872210,No,87200000,"SR 836/DOLPHIN EXPWY, 300' W NW 27 AV",Y,Portable,6,87,Miami-Dade,6,8,64.8,3.8,9.239,-80.24364174,25.78445097
4800,2022,876138,Yes,87200098,"RAMP 87200098 FROM WB SR836 TO WB NW 14 ST, 300' W OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,8.4,0.05,-80.25468865,25.78636153
53000,2022,872527,No,87060000,"SR A1A/MACARTHUR CSWY, 200' W SR 907/ALTON RD",Y,Portable,6,87,Miami-Dade,6,9,54.9,4.5,3.154,-80.14104469,25.77436649
30500,2022,870126,No,87066000,"SR 922/NE 125 ST, 150' E NE 6 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.8,1.579,-80.18547275,25.89030995
26000,2022,872542,Yes,87037000,"SR 907/ALTON RD, 200' S OF VENETIAN CSWY",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.8,1.269,-80.14129103,25.79282516
32000,2022,870324,Yes,87002000,"SR 823/RED RD, 400' N OF 23 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.9,0.965,-80.29016436,25.84374364
5800,2022,876041,Yes,87005142,"RAMP 87005142 FROM NB SR 874 TO EB SW 88 ST, 1000' N OF SR 874",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.1,0.08,-80.35174548,25.68628294
48000,2022,871167,Yes,87019000,"SR 817/NW 27 AV, 1000' S DADE/BROWARD COUNTY LINE",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.3,4.682,-80.24668776,25.96908796
16200,2022,870052,Yes,87070000,"SR 997/KROME AV, 2400' SW SR 25/US-27",Y,Portable,6,87,Miami-Dade,6,9.5,54.7,18.7,13.821,-80.43567331,25.94578082
800,2022,876108,Yes,87170362,"RAMP 87170362 FRM WB SUNNY ISLE CS TO INTRACOASTAL, 300' W OF SUNNY ISLES CS",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.3,0.057,-80.12817516,25.93030927
32500,2022,872528,No,87060000,"SR A1A/MACARTHUR CSWY, 150' N OF MERIDIAN AVE",Y,Portable,6,87,Miami-Dade,6,9,54.9,4.5,3.509,-80.13535526,25.7743988
23000,2022,870144,No,87008000,"SR 916/NE 135 ST, 240' W OF W DIXIE HWY/SR 909",Y,Portable,6,87,Miami-Dade,6,9,54.7,4,9.098,-80.17904074,25.8997536
25000,2022,871075,Yes,87047000,"SR 973/GALLOWAY RD, 200' S SW 56 ST/MILLER DR",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.2,4.131,-80.3342694,25.70549307
5600,2022,878483,Yes,87000322,"W 53 ST, 200 FT W OF W 8 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,0.962,-80.29948688,25.87020037
175000,2022,872137,No,87270000,"SR 9A/I-95, 200' N GOLDEN GLADES INTERCHANGE",Y,Portable,6,87,Miami-Dade,6,9,50.7,4.3,13.22,-80.20362692,25.93188778
10500,2022,875090,No,87120000,"SR 90/US-41/SW 8 ST/ONE-WAY EB, 200' W SR 5/US-1",Y,Portable,6,87,Miami-Dade,6,9,99.9,2.5,18.109,-80.19088446,25.76621084
226000,2022,870575,Yes,87260000,"SR 826/PALMETTO EXPWY, 1500' N BRIDGE 870776",Y,Portable,6,87,Miami-Dade,6,8,56.7,6.6,14.653,-80.32374013,25.88809489
4000,2022,876070,Yes,87070057,"RAMP 87070057 FROM NB KROME AVE TO SB US-27, 150' N OF KROME AVE",Y,Portable,6,87,Miami-Dade,6,9.5,99.9,28.3,0.028,-80.43136439,25.94987926
41500,2022,870068,No,87055000,"SR 986/SUNSET DR, 200' E SW 107 AV",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.3,2.065,-80.3654292,25.70106508
9100,2022,878477,No,87000314,"NE 2 AVE, 200 FT S OF NE 203 TERR (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.293,-80.19834613,25.96158185
35000,2022,871202,Yes,87027000,"SR 969/MILAM DAIRY RD, 200' N NW 12 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,7,0.891,-80.31314333,25.78259634
47500,2022,875058,No,87030000,"SR 5/US-1, 200' N NE 29 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,3,13.058,-80.18936437,25.80457952
34000,2022,870539,Yes,87080900,"SR 934/NW 79 ST, 400' E NW 27 AV",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.3,36.536,-80.24059607,25.84601131
32000,2022,876030,Yes,87004024,"RAMP 87004024 FROM EB I-195 TO SB ALTON RD, 600' E OF I-195",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.3,0.114,-80.14119749,25.81023841
20200,2022,870037,No,87062000,"SR 959/RED RD/SW 57 AV, 200' S SW 8 ST/SR 90",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,4.035,-80.28785505,25.76296088
178000,2022,872554,No,87270000,"SR9/I95, 200'N OF NW 183 ST/MIAMI GARDENS DR/SR860",Y,Portable,6,87,Miami-Dade,6,9,50.7,4.3,14.441,-80.18822722,25.94256328
25000,2022,870520,Yes,87060001,"SR A1A/HARDING AV/ONE-WAY PAIR SB, 100' N 87 ST",Y,Portable,6,87,Miami-Dade,6,9,99.9,4.1,1.051,-80.12226322,25.87270773
18700,2022,875389,No,87120001,"BEACOM BLVD , 100' N OF SW 8 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.5,2.951,-80.2376081,25.76570479
24500,2022,871023,No,87066000,"SR 922/NE/NW 125 ST, 200' W N BAY SHORE DR",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.8,3.654,-80.15251684,25.88958097
168500,2022,872243,No,87200000,"SR 836/DOLPHIN EXPWY, 300' E NW 107 AV",Y,Portable,6,87,Miami-Dade,6,9,64.8,3.8,1.756,-80.36088686,25.78107395
